,Items,Antecedent,Consequent,Support,Confidence,Lift
781,"{'Not Discussed', 'supervised', 'image', 'CNN'}",{'image'},"{'Not Discussed', 'supervised', 'CNN'}",0.27710843373493976,0.6216216216216216,1.2898648648648647
935,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'Disaster Damage Assessment', 'CNN'}","{'Not Discussed', 'supervised', 'image'}",0.1566265060240964,0.6190476190476191,2.1408730158730163
705,"{'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",{'Disaster Damage Assessment'},"{'supervised', 'image', 'CNN'}",0.1927710843373494,0.6153846153846154,1.7025641025641027
244,"{'Not Discussed', 'Disaster Damage Assessment', 'CNN'}",{'Disaster Damage Assessment'},"{'Not Discussed', 'CNN'}",0.1927710843373494,0.6153846153846154,1.2161172161172162
283,"{'supervised', 'Disaster Related Information Filtering', 'CNN'}","{'supervised', 'Disaster Related Information Filtering'}",{'CNN'},0.13253012048192772,0.6111111111111112,0.8745210727969349
169,"{'precision, recall, f1-score', 'Twitter'}","{'precision, recall, f1-score'}",{'Twitter'},0.13253012048192772,0.6111111111111112,1.2680555555555557
893,"{'Not Discussed', 'supervised', 'Twitter', 'text'}","{'supervised', 'text'}","{'Not Discussed', 'Twitter'}",0.14457831325301204,0.6,1.9153846153846152
619,"{'Not Discussed', '-', 'image', 'CNN'}","{'Not Discussed', '-'}","{'image', 'CNN'}",0.10843373493975904,0.6,1.6064516129032258
720,"{'supervised', 'Disaster Related Information Classification', 'Twitter', 'CNN'}",{'Disaster Related Information Classification'},"{'supervised', 'Twitter', 'CNN'}",0.10843373493975904,0.6,2.1652173913043478
905,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}","{'Not Discussed', '-'}","{'supervised', 'image', 'CNN'}",0.10843373493975904,0.6,1.66
265,"{'Disaster Related Information Classification', 'Twitter', 'CNN'}",{'Disaster Related Information Classification'},"{'Twitter', 'CNN'}",0.10843373493975904,0.6,2.075
49,"{'Twitter', 'CNN'}",{'Twitter'},{'CNN'},0.2891566265060241,0.6,0.8586206896551724
605,"{'supervised', 'precision, recall, f1-score', 'Twitter'}","{'supervised', 'precision, recall, f1-score'}",{'Twitter'},0.12048192771084337,0.5882352941176471,1.2205882352941178
650,"{'supervised', '-', 'image', 'CNN'}","{'supervised', '-'}","{'image', 'CNN'}",0.12048192771084337,0.5882352941176471,1.5749525616698294
665,"{'Not Discussed', 'supervised', '-', 'image'}","{'supervised', '-'}","{'Not Discussed', 'image'}",0.12048192771084337,0.5882352941176471,1.8778280542986425
686,"{'Not Discussed', 'Disaster Damage Assessment', 'image', 'CNN'}","{'Not Discussed', 'image', 'CNN'}",{'Disaster Damage Assessment'},0.1686746987951807,0.5833333333333334,1.8621794871794872
296,"{'Not Discussed', 'Twitter', 'CNN'}","{'Twitter', 'CNN'}",{'Not Discussed'},0.1686746987951807,0.5833333333333334,0.8069444444444445
279,"{'supervised', 'Disaster Related Information Filtering', 'CNN'}",{'Disaster Related Information Filtering'},"{'supervised', 'CNN'}",0.13253012048192772,0.5789473684210527,0.8580827067669173
629,"{'Not Discussed', 'supervised', '-', 'CNN'}",{'-'},"{'Not Discussed', 'supervised', 'CNN'}",0.13253012048192772,0.5789473684210527,1.2013157894736843
201,"{'Not Discussed', '-', 'CNN'}",{'-'},"{'Not Discussed', 'CNN'}",0.13253012048192772,0.5789473684210527,1.1441102756892232
40,"{'Disaster Related Information Filtering', 'CNN'}",{'Disaster Related Information Filtering'},{'CNN'},0.13253012048192772,0.5789473684210527,0.8284936479128857
439,"{'Not Discussed', 'Disaster Damage Assessment', 'image'}",{'Disaster Damage Assessment'},"{'Not Discussed', 'image'}",0.18072289156626506,0.5769230769230769,1.8417159763313606
444,"{'Not Discussed', 'Disaster Damage Assessment', 'image'}","{'Not Discussed', 'image'}",{'Disaster Damage Assessment'},0.18072289156626506,0.5769230769230769,1.8417159763313606
690,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'CNN'}",{'Disaster Damage Assessment'},"{'Not Discussed', 'supervised', 'CNN'}",0.18072289156626506,0.5769230769230769,1.1971153846153846
517,"{'Not Discussed', 'supervised', 'Twitter'}",{'Twitter'},"{'Not Discussed', 'supervised'}",0.27710843373493976,0.5750000000000001,0.8677272727272728
790,"{'Not Discussed', 'supervised', 'image', 'CNN'}","{'Not Discussed', 'supervised', 'CNN'}",{'image'},0.27710843373493976,0.5750000000000001,1.289864864864865
356,"{'supervised', 'Twitter', 'CNN'}",{'Twitter'},"{'supervised', 'CNN'}",0.27710843373493976,0.5750000000000001,0.852232142857143
309,"{'Not Discussed', 'image', 'CNN'}","{'Not Discussed', 'CNN'}",{'image'},0.2891566265060241,0.5714285714285714,1.2818532818532817
762,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}","{'Not Discussed', 'supervised', 'Twitter'}",{'CNN'},0.1566265060240964,0.5652173913043478,0.8088455772113942
761,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}","{'supervised', 'Twitter', 'CNN'}",{'Not Discussed'},0.1566265060240964,0.5652173913043478,0.7818840579710145
958,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'Not Discussed', 'supervised', 'image', 'CNN'}",{'Disaster Damage Assessment'},0.1566265060240964,0.5652173913043478,1.8043478260869563
511,"{'Not Discussed', 'multimodal', 'Twitter'}",{'multimodal'},"{'Not Discussed', 'Twitter'}",0.12048192771084337,0.5555555555555556,1.7735042735042734
601,"{'supervised', 'precision, recall, f1-score', 'Twitter'}","{'precision, recall, f1-score'}","{'supervised', 'Twitter'}",0.12048192771084337,0.5555555555555556,1.2462462462462462
254,"{'Disaster Damage Assessment', 'image', 'CNN'}","{'image', 'CNN'}",{'Disaster Damage Assessment'},0.20481927710843373,0.5483870967741935,1.7506203473945408
783,"{'Not Discussed', 'supervised', 'image', 'CNN'}","{'Not Discussed', 'CNN'}","{'supervised', 'image'}",0.27710843373493976,0.5476190476190477,1.2986394557823129
887,"{'Not Discussed', 'supervised', 'Twitter', 'text'}",{'text'},"{'Not Discussed', 'supervised', 'Twitter'}",0.14457831325301204,0.5454545454545454,1.968379446640316
754,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}","{'Twitter', 'CNN'}","{'Not Discussed', 'supervised'}",0.1566265060240964,0.5416666666666667,0.8174242424242425
948,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'Not Discussed', 'image', 'CNN'}","{'Disaster Damage Assessment', 'supervised'}",0.1566265060240964,0.5416666666666667,1.8732638888888893
941,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'Disaster Damage Assessment', 'supervised'}","{'Not Discussed', 'image', 'CNN'}",0.1566265060240964,0.5416666666666667,1.8732638888888893
852,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image'}","{'Not Discussed', 'supervised', 'image'}",{'Disaster Damage Assessment'},0.1566265060240964,0.5416666666666667,1.7291666666666667
845,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image'}","{'Disaster Damage Assessment', 'supervised'}","{'Not Discussed', 'image'}",0.1566265060240964,0.5416666666666667,1.7291666666666667
954,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'Not Discussed', 'supervised', 'image'}","{'Disaster Damage Assessment', 'CNN'}",0.1566265060240964,0.5416666666666667,2.1408730158730163
94,"{'Disaster Damage Assessment', 'image'}",{'image'},{'Disaster Damage Assessment'},0.24096385542168675,0.5405405405405406,1.7255717255717256
297,"{'Not Discussed', 'Twitter', 'CNN'}","{'Not Discussed', 'Twitter'}",{'CNN'},0.1686746987951807,0.5384615384615384,0.7705570291777187
526,"{'Not Discussed', 'Twitter', 'text'}","{'Not Discussed', 'Twitter'}",{'text'},0.1686746987951807,0.5384615384615384,2.0314685314685312
683,"{'Not Discussed', 'Disaster Damage Assessment', 'image', 'CNN'}","{'Not Discussed', 'image'}","{'Disaster Damage Assessment', 'CNN'}",0.1686746987951807,0.5384615384615384,2.128205128205128
675,"{'Not Discussed', 'Disaster Damage Assessment', 'image', 'CNN'}",{'Disaster Damage Assessment'},"{'Not Discussed', 'image', 'CNN'}",0.1686746987951807,0.5384615384615384,1.8621794871794872
401,"{'supervised', 'image', 'CNN'}","{'supervised', 'CNN'}",{'image'},0.3614457831325301,0.5357142857142857,1.2017374517374517
63,"{'image', 'CNN'}",{'CNN'},{'image'},0.37349397590361444,0.5344827586206896,1.1989748369058713
716,"{'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'supervised', 'image', 'CNN'}",{'Disaster Damage Assessment'},0.1927710843373494,0.5333333333333333,1.7025641025641025
907,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}","{'supervised', '-'}","{'Not Discussed', 'image', 'CNN'}",0.10843373493975904,0.5294117647058824,1.8308823529411766
833,"{'multimodal', 'supervised', 'Twitter', 'CNN'}","{'multimodal', 'supervised'}","{'Twitter', 'CNN'}",0.10843373493975904,0.5294117647058824,1.8308823529411766
878,"{'Not Discussed', 'multimodal', 'supervised', 'Twitter'}","{'multimodal', 'supervised'}","{'Not Discussed', 'Twitter'}",0.10843373493975904,0.5294117647058824,1.6900452488687783
644,"{'supervised', '-', 'image', 'CNN'}",{'-'},"{'supervised', 'image', 'CNN'}",0.12048192771084337,0.5263157894736842,1.4561403508771928
659,"{'Not Discussed', 'supervised', '-', 'image'}",{'-'},"{'Not Discussed', 'supervised', 'image'}",0.12048192771084337,0.5263157894736842,1.8201754385964912
208,"{'-', 'image', 'CNN'}",{'-'},"{'image', 'CNN'}",0.12048192771084337,0.5263157894736842,1.4091680814940577
222,"{'Not Discussed', '-', 'image'}",{'-'},"{'Not Discussed', 'image'}",0.12048192771084337,0.5263157894736842,1.6801619433198378
481,"{'Not Discussed', 'Disaster Related Information Filtering', 'Twitter'}",{'Disaster Related Information Filtering'},"{'Not Discussed', 'Twitter'}",0.12048192771084337,0.5263157894736842,1.6801619433198378
894,"{'Not Discussed', 'supervised', 'Twitter', 'text'}","{'Not Discussed', 'supervised', 'Twitter'}",{'text'},0.14457831325301204,0.5217391304347826,1.968379446640316
397,"{'supervised', 'image', 'CNN'}",{'CNN'},"{'supervised', 'image'}",0.3614457831325301,0.5172413793103448,1.2266009852216746
709,"{'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'image', 'CNN'}","{'Disaster Damage Assessment', 'supervised'}",0.1927710843373494,0.5161290322580646,1.7849462365591402
465,"{'Disaster Damage Assessment', 'supervised', 'image'}","{'supervised', 'image'}",{'Disaster Damage Assessment'},0.21686746987951808,0.5142857142857142,1.6417582417582415
322,"{'Not Discussed', 'supervised', 'CNN'}",{'supervised'},"{'Not Discussed', 'CNN'}",0.4819277108433735,0.5128205128205128,1.0134310134310134
41,"{'Not Discussed', 'CNN'}",set(),"{'Not Discussed', 'CNN'}",0.5060240963855421,0.5060240963855421,1.0
315,"{'Not Discussed', 'precision, recall, f1-score', 'CNN'}","{'precision, recall, f1-score'}","{'Not Discussed', 'CNN'}",0.10843373493975904,0.5,0.9880952380952381
871,"{'Not Discussed', 'multimodal', 'supervised', 'Twitter'}",{'multimodal'},"{'Not Discussed', 'supervised', 'Twitter'}",0.10843373493975904,0.5,1.8043478260869565
826,"{'multimodal', 'supervised', 'Twitter', 'CNN'}",{'multimodal'},"{'supervised', 'Twitter', 'CNN'}",0.10843373493975904,0.5,1.8043478260869565
846,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image'}","{'Not Discussed', 'image'}","{'Disaster Damage Assessment', 'supervised'}",0.1566265060240964,0.5,1.7291666666666667
942,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'Not Discussed', 'image'}","{'Disaster Damage Assessment', 'supervised', 'CNN'}",0.1566265060240964,0.5,2.075
860,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering', 'Twitter'}","{'supervised', 'Disaster Related Information Filtering'}","{'Not Discussed', 'Twitter'}",0.10843373493975904,0.5,1.596153846153846
931,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",{'Disaster Damage Assessment'},"{'Not Discussed', 'supervised', 'image', 'CNN'}",0.1566265060240964,0.5,1.8043478260869565
756,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}","{'Not Discussed', 'Twitter'}","{'supervised', 'CNN'}",0.1566265060240964,0.5,0.7410714285714286
427,"{'multimodal', 'Twitter', 'CrisisMMD'}",{'multimodal'},"{'Twitter', 'CrisisMMD'}",0.10843373493975904,0.5,3.4583333333333335
82,"{'multimodal', 'CrisisMMD'}",{'multimodal'},{'CrisisMMD'},0.10843373493975904,0.5,3.4583333333333335
350,"{'multimodal', 'Twitter', 'CNN'}",{'multimodal'},"{'Twitter', 'CNN'}",0.10843373493975904,0.5,1.7291666666666667
839,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image'}",{'Disaster Damage Assessment'},"{'Not Discussed', 'supervised', 'image'}",0.1566265060240964,0.5,1.7291666666666667
461,"{'Disaster Damage Assessment', 'supervised', 'image'}",{'image'},"{'Disaster Damage Assessment', 'supervised'}",0.21686746987951808,0.4864864864864865,1.6824324324324327
9,{'Twitter'},set(),{'Twitter'},0.4819277108433735,0.4819277108433735,1.0
319,"{'Not Discussed', 'supervised', 'CNN'}",set(),"{'Not Discussed', 'supervised', 'CNN'}",0.4819277108433735,0.4819277108433735,1.0
174,"{'Twitter', 'text'}",{'Twitter'},{'text'},0.2289156626506024,0.475,1.7920454545454543
172,"{'supervised', 'Twitter'}",{'supervised'},{'Twitter'},0.4457831325301205,0.47435897435897434,0.9842948717948717
614,"{'Not Discussed', '-', 'image', 'CNN'}",{'-'},"{'Not Discussed', 'image', 'CNN'}",0.10843373493975904,0.4736842105263158,1.6381578947368423
120,"{'Disaster Related Information Filtering', 'text'}",{'Disaster Related Information Filtering'},{'text'},0.10843373493975904,0.4736842105263158,1.7870813397129186
367,"{'Twitter', 'text', 'CNN'}","{'Twitter', 'text'}",{'CNN'},0.10843373493975904,0.4736842105263158,0.677858439201452
854,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering', 'Twitter'}",{'Disaster Related Information Filtering'},"{'Not Discussed', 'supervised', 'Twitter'}",0.10843373493975904,0.4736842105263158,1.7093821510297484
899,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}",{'-'},"{'Not Discussed', 'supervised', 'image', 'CNN'}",0.10843373493975904,0.4736842105263158,1.7093821510297484
888,"{'Not Discussed', 'supervised', 'Twitter', 'text'}","{'Not Discussed', 'Twitter'}","{'supervised', 'text'}",0.14457831325301204,0.4615384615384615,1.9153846153846152
610,"{'supervised', 'Twitter', 'text'}","{'supervised', 'Twitter'}",{'text'},0.20481927710843373,0.45945945945945943,1.733415233415233
252,"{'Disaster Damage Assessment', 'image', 'CNN'}",{'image'},"{'Disaster Damage Assessment', 'CNN'}",0.20481927710843373,0.45945945945945943,1.815958815958816
713,"{'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'supervised', 'image'}","{'Disaster Damage Assessment', 'CNN'}",0.1927710843373494,0.45714285714285713,1.8068027210884354
76,"{'text', 'CNN'}",{'text'},{'CNN'},0.12048192771084337,0.45454545454545453,0.6504702194357366
680,"{'Not Discussed', 'Disaster Damage Assessment', 'image', 'CNN'}","{'image', 'CNN'}","{'Not Discussed', 'Disaster Damage Assessment'}",0.1686746987951807,0.45161290322580644,1.9728353140916808
811,"{'cross-entrophy', 'supervised', 'Twitter', 'CNN'}",{'cross-entrophy'},"{'supervised', 'Twitter', 'CNN'}",0.10843373493975904,0.45,1.623913043478261
343,"{'cross-entrophy', 'Twitter', 'CNN'}",{'cross-entrophy'},"{'Twitter', 'CNN'}",0.10843373493975904,0.45,1.5562500000000001
457,"{'Remote_sensing', 'Disaster Damage Assessment', 'image'}","{'Disaster Damage Assessment', 'image'}",{'Remote_sensing'},0.10843373493975904,0.45,2.873076923076923
818,"{'cross-entrophy', 'supervised', 'Twitter', 'CNN'}","{'cross-entrophy', 'supervised'}","{'Twitter', 'CNN'}",0.10843373493975904,0.45,1.5562500000000001
423,"{'supervised', 'text', 'CNN'}","{'supervised', 'text'}",{'CNN'},0.10843373493975904,0.45,0.6439655172413793
190,"{'supervised', 'image'}",{'supervised'},{'image'},0.42168674698795183,0.44871794871794873,1.0065835065835067
15,{'image'},set(),{'image'},0.4457831325301205,0.4457831325301205,1.0
170,"{'supervised', 'Twitter'}",set(),"{'supervised', 'Twitter'}",0.4457831325301205,0.4457831325301205,1.0
555,"{'Not Discussed', 'supervised', 'image'}","{'Not Discussed', 'supervised'}",{'image'},0.2891566265060241,0.43636363636363634,0.9788697788697789
126,"{'Not Discussed', 'Twitter'}",{'Not Discussed'},{'Twitter'},0.3132530120481928,0.43333333333333335,0.8991666666666667
138,"{'Not Discussed', 'image'}",{'Not Discussed'},{'image'},0.3132530120481928,0.43333333333333335,0.9720720720720721
950,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'supervised', 'image', 'CNN'}","{'Not Discussed', 'Disaster Damage Assessment'}",0.1566265060240964,0.43333333333333335,1.892982456140351
706,"{'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",{'image'},"{'Disaster Damage Assessment', 'supervised', 'CNN'}",0.1927710843373494,0.43243243243243246,1.7945945945945947
607,"{'supervised', 'Twitter', 'text'}",{'Twitter'},"{'supervised', 'text'}",0.20481927710843373,0.425,1.76375
188,"{'supervised', 'image'}",set(),"{'supervised', 'image'}",0.42168674698795183,0.42168674698795183,1.0
937,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'image', 'CNN'}","{'Not Discussed', 'Disaster Damage Assessment', 'supervised'}",0.1566265060240964,0.41935483870967744,2.047438330170778
520,"{'Not Discussed', 'supervised', 'Twitter'}","{'Not Discussed', 'supervised'}",{'Twitter'},0.27710843373493976,0.41818181818181815,0.8677272727272727
787,"{'Not Discussed', 'supervised', 'image', 'CNN'}","{'Not Discussed', 'supervised'}","{'image', 'CNN'}",0.27710843373493976,0.41818181818181815,1.1196480938416422
672,"{'Not Discussed', 'supervised', '-', 'image'}","{'Not Discussed', 'supervised', 'image'}",{'-'},0.12048192771084337,0.4166666666666667,1.8201754385964914
48,"{'Twitter', 'CNN'}",{'CNN'},{'Twitter'},0.2891566265060241,0.4137931034482758,0.8586206896551722
306,"{'Not Discussed', 'image', 'CNN'}",{'CNN'},"{'Not Discussed', 'image'}",0.2891566265060241,0.4137931034482758,1.3209549071618034
785,"{'Not Discussed', 'supervised', 'image', 'CNN'}","{'supervised', 'CNN'}","{'Not Discussed', 'image'}",0.27710843373493976,0.41071428571428575,1.3111263736263736
359,"{'supervised', 'Twitter', 'CNN'}","{'supervised', 'CNN'}",{'Twitter'},0.27710843373493976,0.41071428571428575,0.852232142857143
364,"{'Twitter', 'text', 'CNN'}",{'text'},"{'Twitter', 'CNN'}",0.10843373493975904,0.40909090909090906,1.4147727272727273
121,"{'Disaster Related Information Filtering', 'text'}",{'text'},{'Disaster Related Information Filtering'},0.10843373493975904,0.40909090909090906,1.7870813397129186
420,"{'supervised', 'text', 'CNN'}",{'text'},"{'supervised', 'CNN'}",0.10843373493975904,0.40909090909090906,0.6063311688311688
441,"{'Not Discussed', 'Disaster Damage Assessment', 'image'}",{'image'},"{'Not Discussed', 'Disaster Damage Assessment'}",0.18072289156626506,0.40540540540540543,1.7709815078236133
551,"{'Not Discussed', 'supervised', 'image'}",{'Not Discussed'},"{'supervised', 'image'}",0.2891566265060241,0.39999999999999997,0.9485714285714284
307,"{'Not Discussed', 'image', 'CNN'}",{'Not Discussed'},"{'image', 'CNN'}",0.2891566265060241,0.39999999999999997,1.070967741935484
779,"{'Not Discussed', 'supervised', 'image', 'CNN'}",{'CNN'},"{'Not Discussed', 'supervised', 'image'}",0.27710843373493976,0.39655172413793105,1.3714080459770117
355,"{'supervised', 'Twitter', 'CNN'}",{'CNN'},"{'supervised', 'Twitter'}",0.27710843373493976,0.39655172413793105,0.8895619757688724
928,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}","{'Not Discussed', 'supervised', 'image', 'CNN'}",{'-'},0.10843373493975904,0.391304347826087,1.7093821510297484
835,"{'multimodal', 'supervised', 'Twitter', 'CNN'}","{'supervised', 'Twitter', 'CNN'}",{'multimodal'},0.10843373493975904,0.391304347826087,1.8043478260869565
880,"{'Not Discussed', 'multimodal', 'supervised', 'Twitter'}","{'Not Discussed', 'supervised', 'Twitter'}",{'multimodal'},0.10843373493975904,0.391304347826087,1.8043478260869565
867,"{'Not Discussed', 'supervised', 'Disaster Related Information Filtering', 'Twitter'}","{'Not Discussed', 'supervised', 'Twitter'}",{'Disaster Related Information Filtering'},0.10843373493975904,0.391304347826087,1.7093821510297484
731,"{'supervised', 'Disaster Related Information Classification', 'Twitter', 'CNN'}","{'supervised', 'Twitter', 'CNN'}",{'Disaster Related Information Classification'},0.10843373493975904,0.391304347826087,2.1652173913043478
820,"{'cross-entrophy', 'supervised', 'Twitter', 'CNN'}","{'supervised', 'Twitter', 'CNN'}",{'cross-entrophy'},0.10843373493975904,0.391304347826087,1.623913043478261
506,"{'Not Discussed', 'Remote_sensing', 'image'}","{'Not Discussed', 'image'}",{'Remote_sensing'},0.12048192771084337,0.3846153846153846,2.455621301775148
512,"{'Not Discussed', 'multimodal', 'Twitter'}","{'Not Discussed', 'Twitter'}",{'multimodal'},0.12048192771084337,0.3846153846153846,1.7735042735042734
227,"{'Not Discussed', '-', 'image'}","{'Not Discussed', 'image'}",{'-'},0.12048192771084337,0.3846153846153846,1.680161943319838
486,"{'Not Discussed', 'Disaster Related Information Filtering', 'Twitter'}","{'Not Discussed', 'Twitter'}",{'Disaster Related Information Filtering'},0.12048192771084337,0.3846153846153846,1.680161943319838
399,"{'supervised', 'image', 'CNN'}",{'supervised'},"{'image', 'CNN'}",0.3614457831325301,0.3846153846153846,1.0297766749379653
666,"{'Not Discussed', 'supervised', '-', 'image'}","{'Not Discussed', 'image'}","{'-', 'supervised'}",0.12048192771084337,0.3846153846153846,1.8778280542986425
516,"{'Not Discussed', 'supervised', 'Twitter'}",{'Not Discussed'},"{'supervised', 'Twitter'}",0.27710843373493976,0.38333333333333336,0.85990990990991
780,"{'Not Discussed', 'supervised', 'image', 'CNN'}",{'Not Discussed'},"{'supervised', 'image', 'CNN'}",0.27710843373493976,0.38333333333333336,1.0605555555555557
247,"{'Not Discussed', 'Disaster Damage Assessment', 'CNN'}","{'Not Discussed', 'CNN'}",{'Disaster Damage Assessment'},0.1927710843373494,0.380952380952381,1.2161172161172162
677,"{'Not Discussed', 'Disaster Damage Assessment', 'image', 'CNN'}",{'image'},"{'Not Discussed', 'Disaster Damage Assessment', 'CNN'}",0.1686746987951807,0.37837837837837834,1.9628378378378375
365,"{'Twitter', 'text', 'CNN'}","{'Twitter', 'CNN'}",{'text'},0.10843373493975904,0.375,1.414772727272727
813,"{'cross-entrophy', 'supervised', 'Twitter', 'CNN'}","{'Twitter', 'CNN'}","{'cross-entrophy', 'supervised'}",0.10843373493975904,0.375,1.55625
351,"{'multimodal', 'Twitter', 'CNN'}","{'Twitter', 'CNN'}",{'multimodal'},0.10843373493975904,0.375,1.7291666666666667
828,"{'multimodal', 'supervised', 'Twitter', 'CNN'}","{'Twitter', 'CNN'}","{'multimodal', 'supervised'}",0.10843373493975904,0.375,1.8308823529411766
627,"{'Not Discussed', '-', 'image', 'CNN'}","{'Not Discussed', 'image', 'CNN'}",{'-'},0.10843373493975904,0.375,1.6381578947368423
344,"{'cross-entrophy', 'Twitter', 'CNN'}","{'Twitter', 'CNN'}",{'cross-entrophy'},0.10843373493975904,0.375,1.55625
920,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}","{'Not Discussed', 'image', 'CNN'}","{'-', 'supervised'}",0.10843373493975904,0.375,1.8308823529411766
268,"{'Disaster Related Information Classification', 'Twitter', 'CNN'}","{'Twitter', 'CNN'}",{'Disaster Related Information Classification'},0.10843373493975904,0.375,2.075
745,"{'Not Discussed', 'Remote_sensing', 'image', 'CNN'}","{'Not Discussed', 'image', 'CNN'}",{'Remote_sensing'},0.10843373493975904,0.375,2.394230769230769
701,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'CNN'}","{'Not Discussed', 'supervised', 'CNN'}",{'Disaster Damage Assessment'},0.18072289156626506,0.375,1.1971153846153846
724,"{'supervised', 'Disaster Related Information Classification', 'Twitter', 'CNN'}","{'Twitter', 'CNN'}","{'supervised', 'Disaster Related Information Classification'}",0.10843373493975904,0.375,2.223214285714286
923,"{'Not Discussed', 'supervised', '-', 'image', 'CNN'}","{'Not Discussed', 'supervised', 'image'}","{'-', 'CNN'}",0.10843373493975904,0.375,2.394230769230769
62,"{'image', 'CNN'}",set(),"{'image', 'CNN'}",0.37349397590361444,0.37349397590361444,1.0
848,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image'}","{'supervised', 'image'}","{'Not Discussed', 'Disaster Damage Assessment'}",0.1566265060240964,0.37142857142857144,1.6225563909774439
944,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}","{'supervised', 'image'}","{'Not Discussed', 'Disaster Damage Assessment', 'CNN'}",0.1566265060240964,0.37142857142857144,1.9267857142857143
33,"{'Disaster Damage Assessment', 'CNN'}",{'CNN'},{'Disaster Damage Assessment'},0.25301204819277107,0.3620689655172413,1.155835543766578
396,"{'supervised', 'image', 'CNN'}",set(),"{'supervised', 'image', 'CNN'}",0.3614457831325301,0.3614457831325301,1.0
261,"{'Disaster Damage Assessment', 'supervised', 'CNN'}","{'supervised', 'CNN'}",{'Disaster Damage Assessment'},0.24096385542168675,0.35714285714285715,1.14010989010989
694,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'CNN'}","{'Not Discussed', 'CNN'}","{'Disaster Damage Assessment', 'supervised'}",0.18072289156626506,0.35714285714285715,1.2351190476190477
933,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image', 'CNN'}",{'image'},"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'CNN'}",0.1566265060240964,0.35135135135135137,1.9441441441441443
597,"{'multimodal', 'supervised', 'Twitter'}","{'supervised', 'Twitter'}",{'multimodal'},0.1566265060240964,0.35135135135135137,1.62012012012012
590,"{'cross-entrophy', 'supervised', 'Twitter'}","{'supervised', 'Twitter'}",{'cross-entrophy'},0.1566265060240964,0.35135135135135137,1.4581081081081082
758,"{'Not Discussed', 'supervised', 'Twitter', 'CNN'}","{'supervised', 'Twitter'}","{'Not Discussed', 'CNN'}",0.1566265060240964,0.35135135135135137,0.6943371943371944
841,"{'Not Discussed', 'Disaster Damage Assessment', 'supervised', 'image'}",{'image'},"{'Not Discussed', 'Disaster Damage Assessment', 'supervised'}",0.1566265060240964,0.35135135135135137,1.715421303656598
500,"{'supervised', 'Disaster Related Information Filtering', 'Twitter'}","{'supervised', 'Twitter'}",{'Disaster Related Information Filtering'},0.1566265060240964,0.35135135135135137,1.5348506401137982
154,"{'Remote_sensing', 'image'}",{'image'},{'Remote_sensing'},0.1566265060240964,0.35135135135135137,2.2432432432432434
165,"{'multimodal', 'Twitter'}",{'Twitter'},{'multimodal'},0.1686746987951807,0.35,1.6138888888888887
294,"{'Not Discussed', 'Twitter', 'CNN'}",{'Twitter'},"{'Not Discussed', 'CNN'}",0.1686746987951807,0.35,0.6916666666666667
115,"{'Disaster Related Information Filtering', 'Twitter'}",{'Twitter'},{'Disaster Related Information Filtering'},0.1686746987951807,0.35,1.5289473684210526
